UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Hairemy,@misterjm78,2022-01-03T17:37:06.000Z,"Hairemy
@misterjm78
·
4 Jan 2022","@GoldPeak
 @CocaCola
 @SamsClub
 not sure what happened but gold peak sent out a batch of tea that taste like it was burnt. I have a whole case of this.",,,,,['https://pbs.twimg.com/media/FIMdxysXEAM_q2W?format=jpg&name=900x900'],https://twitter.com/misterjm78/status/1478057848064163846
,,2022-01-03T17:36:23.000Z,,,,,,,[],https://twitter.com/MobinRorgan/status/1478057666987573249
,,2022-01-03T17:35:45.000Z,,,,,,,[],https://twitter.com/stvnleypvz/status/1478057507058716672
,,2022-01-03T17:34:22.000Z,,,,,,,[],https://twitter.com/_violetonly/status/1478057161183817731
,,2022-01-03T17:29:02.000Z,,,,,,,[],https://twitter.com/akkhan81/status/1478055817677086722
,,2022-01-03T17:28:45.000Z,,,,,,,[],https://twitter.com/armpitzy/status/1478055745698467840
,,2022-01-03T17:28:22.000Z,,,🔥,,,,[],https://twitter.com/MrMikeInvesting/status/1478055649615519750
,,2022-01-03T17:26:36.000Z,,,,,,,[],https://twitter.com/IChatterjea/status/1478055205208002564
,,2022-01-03T17:25:31.000Z,,,,,,,['https://pbs.twimg.com/media/FIMbIO7WUAQOsUf?format=jpg&name=small'],https://twitter.com/GPRAtlanta/status/1478054934587363329
,,2022-01-03T17:23:42.000Z,,,,,,,[],https://twitter.com/woozisdarling/status/1478054477206896642
,,2022-01-03T17:23:29.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1514758836913025039/D9ZKAxJu_mini.jpg', 'https://pbs.twimg.com/media/FIHf9ydVIAELNRs?format=png&name=small']",https://twitter.com/iconjack/status/1478054420902461443
,,2022-01-03T17:21:25.000Z,,,,,,,[],https://twitter.com/judgemyvow/status/1478053899445616641
,,2022-01-03T17:19:46.000Z,,,,,,,[],https://twitter.com/jessehawken/status/1478053483525853187
,,2022-01-03T17:18:57.000Z,,"Replying to 
@RonFunches
There aren't many drinks/beverages that can beat Mexican Coca-Cola.
GIF
ALT",,,,,['https://pbs.twimg.com/tweet_video_thumb/FIMZnxpVQAIj53z.jpg'],https://twitter.com/JorgeAReynaga/status/1478053280215277573
They call me عفراء,@TheyCallMeAfra,2022-01-03T17:18:55.000Z,"They call me عفراء
@TheyCallMeAfra
·
4 Jan 2022","Replying to 
@EzMont2017
 and 
@CostaCoffee
Costa is owned by Coca Cola and they’ve started making their own plant based milks so they don’t have to buy in from alpro used to love their coconut flat whites but no more  

http://coca-cola.co.uk/brands/adez
1",🤪,1,,,[],https://twitter.com/TheyCallMeAfra/status/1478053270321086465
Karen Madej,@wrtwrds,2022-01-03T17:18:23.000Z,"Karen Madej
@wrtwrds
·
4 Jan 2022","Will China’s 20% aluminum output reduction cause a shortage of Coca-Cola cans and fire-resistant wrap in the US? | Karen Madej | NewsBreak Original - via @pensignal
original.newsbreak.com
Will China’s 20% aluminum output reduction cause a shortage of Coca-Cola cans and fire-resistant...
In July 2020, according to USA Today, despite plenty of aluminum, can producers were unable to meet production requirements. Loyal Coca-Cola customers, unable to buy their soda in the shuttered...",,,,,['https://pbs.twimg.com/card_img/1618281257615634436/tOQQLtAF?format=jpg&name=small'],https://twitter.com/wrtwrds/status/1478053136237477892
Mike,@OstreshCartoons,2022-01-03T17:18:02.000Z,"Mike
@OstreshCartoons
·
4 Jan 2022",How are your resolutions going? #resolutions #resolutions2022 #NewYear2022 #cocacola #polarbear,,,,,['https://pbs.twimg.com/media/FIMZaecXMAAnhB9?format=jpg&name=small'],https://twitter.com/OstreshCartoons/status/1478053048194895875
,,2022-01-03T17:18:01.000Z,,,,,,,[],https://twitter.com/Kami72416572/status/1478053046294880258
,,2022-01-03T17:15:48.000Z,,,,,,,[],https://twitter.com/bwsupremacybaby/status/1478052489060626432
,,2022-01-03T17:15:33.000Z,,,,,,,[],https://twitter.com/pixiedustwords/status/1478052424598360067
,,2022-01-03T17:13:57.000Z,,,📈 📉,,,,[],https://twitter.com/everestpreneur/status/1478052019822727171
,,2022-01-03T17:13:46.000Z,,,,,,,[],https://twitter.com/vagtalk/status/1478051976982122496
,,2022-01-03T17:13:24.000Z,,,😏,,,,['https://pbs.twimg.com/media/FIMYWePVUAE_p_9?format=jpg&name=small'],https://twitter.com/ChinasCanada/status/1478051882979381250
,,2022-01-03T17:12:59.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617034335864979456/MFAHCKSI?format=jpg&name=small'],https://twitter.com/PaulStewartII/status/1478051777203290115
,,2022-01-03T17:12:58.000Z,,,,,,,[],https://twitter.com/Russ_Gillette/status/1478051776217632769
,,2022-01-03T17:12:46.000Z,,,,,,,[],https://twitter.com/ppforyeosang9/status/1478051724716015619
,,2022-01-03T17:11:40.000Z,,,😂,,,,[],https://twitter.com/RytahUg/status/1478051446885175299
,,2022-01-03T17:11:10.000Z,,,,,,,[],https://twitter.com/richconte/status/1478051321559273474
,,2022-01-03T17:08:57.000Z,,,,,,,['https://pbs.twimg.com/tweet_video_thumb/FIMXVQpXIAAX0_m.jpg'],https://twitter.com/jvbt82hhs/status/1478050762307608578
,,2022-01-03T17:06:51.000Z,,,,,,,[],https://twitter.com/SusieKline/status/1478050236761260032
,,2022-01-03T17:06:23.000Z,,,,,,,[],https://twitter.com/danielradosh/status/1478050117601177603
,,2022-01-03T17:05:58.000Z,,,⚫ ⚪,,,,[],https://twitter.com/nosafk/status/1478050012974178310
Indy Gooner,@jyates910,2022-01-03T17:05:52.000Z,"Indy Gooner
@jyates910
·
4 Jan 2022","Replying to 
@AJCsports
Coca Cola sucks and peaches are a trash fruit. Next
1
1
11",,1,1,11,[],https://twitter.com/jyates910/status/1478049989242806273
Funky Junk Auctions,@fjadotca,2022-01-03T17:05:00.000Z,"Funky Junk Auctions
@fjadotca
·
4 Jan 2022",Coca Cola Buckle | Funky Junk Auctions https://funkyjunkauctions.hibid.com/lot/72763-339629-257657/coca-cola-buckle/#.YcyYhuJ4pnw.twitter…,,,,,[],https://twitter.com/fjadotca/status/1478049768609771521
ɑmy \⁷,@multiboiola,2022-01-03T17:04:19.000Z,"ɑmy \⁷
@multiboiola
·
4 Jan 2022","@CocaCola
 Woozi from 
@pledis_17
 is your biggest fan check it out
youtube.com
WOOZI 'Ruby' Official MV
WOOZI 'Ruby' Official MV Credits:PRODUCTION｜VM PROJECT ARCHITECTUREDIRECTOR｜BEOMJIN PKA PARANOID PARADIGM EDIT｜VM PROJECT ARCHITECTUREPD｜YOHAN JOO, KENNY CH...",,,,,['https://pbs.twimg.com/card_img/1619162877667217409/gKdaUINd?format=jpg&name=240x240'],https://twitter.com/multiboiola/status/1478049598065324037
Kjdaboss 2020,@Kjdaboss2020,2022-01-03T17:01:33.000Z,"Kjdaboss 2020
@Kjdaboss2020
·
4 Jan 2022","Replying to 
@RMout29
ima be at the coca cola tailgate come through
1",😎,1,,,[],https://twitter.com/Kjdaboss2020/status/1478048900481175556
Josh Carrillo,@Cloud_Carrillo,2022-01-03T17:01:09.000Z,"Josh Carrillo
@Cloud_Carrillo
·
4 Jan 2022","Replying to 
@SyntaxVernac
 @wavemmlz
  and 2 others
You broke or what 
@CocaCola
? Send this man his check. Put it on a commercial.
5",,,,5,[],https://twitter.com/Cloud_Carrillo/status/1478048801298391041
Xtalks Food,@XtalksFood,2022-01-03T17:00:56.000Z,"Xtalks Food
@XtalksFood
·
4 Jan 2022","The #CocaCola Company has acquired full ownership of BodyArmor for $5.6 billion in cash. The company initially owned a 15 percent stake in #BodyArmor but has now acquired the remaining 85 percent.
xtalks.com
Coca-Cola’s Gunning for Gatorade’s Market Share with BodyArmor Buyout
The Coca-Cola Company acquired BodyArmor for $5.6 billion, making it the largest investment in Coke’s history.
1",,,,1,['https://pbs.twimg.com/card_img/1619381512163532800/BgRfvM79?format=jpg&name=small'],https://twitter.com/XtalksFood/status/1478048745195462664
,,2022-01-03T17:00:49.000Z,,,👀 ➡,,,,['https://pbs.twimg.com/card_img/1619589050574192641/567A60gk?format=jpg&name=240x240'],https://twitter.com/jijing99/status/1478048714581102593
,,2022-01-03T17:00:30.000Z,,,,,,,[],https://twitter.com/wvuinporto/status/1478048637577928707
,,2022-01-03T16:59:00.000Z,,,,,,,[],https://twitter.com/BroadkillR/status/1478048258152800256
,,2022-01-03T16:58:48.000Z,,,,,,,[],https://twitter.com/zhao_dashuai/status/1478048207015874564
,,2022-01-03T16:58:20.000Z,,,,,,,[],https://twitter.com/brendanjskinner/status/1478048092914126852
,,2022-01-03T16:58:06.000Z,,,,,,,[],https://twitter.com/MarkJAylward/status/1478048031090130948
,,2022-01-03T16:54:28.000Z,,,♥,,,,['https://pbs.twimg.com/card_img/1617390522519408642/LZ2bUwmx?format=jpg&name=small'],https://twitter.com/carlatofano/status/1478047118904512512
,,2022-01-03T16:51:27.000Z,,,🤣 🤣 🤣,,,,[],https://twitter.com/illythehost/status/1478046361186717697
,,2022-01-03T16:50:50.000Z,,,,,,,[],https://twitter.com/LM87_Mahmoud/status/1478046204722298881
,,2022-01-03T16:50:39.000Z,,,,,,,[],https://twitter.com/MdSurfing/status/1478046156605120513
,,2022-01-03T16:50:12.000Z,,,🌻,,,,[],https://twitter.com/JABell27/status/1478046045225500679
,,2022-01-03T16:48:20.000Z,,,,,,,[],https://twitter.com/9090rev/status/1478045573601185792
,,2022-01-03T16:47:14.000Z,,,,,,,[],https://twitter.com/marketsday/status/1478045296957349897
,,2022-01-03T16:44:56.000Z,,,,,,,[],https://twitter.com/jamaalm/status/1478044721473675269
,,2022-01-03T16:44:35.000Z,,"Replying to 
@BorisJohnson
When coca cola and orange juice are mixed and swabbed for a lateral flow test, and come out positive, you can only wonder where all the case numbers have come from!
1
15",,1,,15,[],https://twitter.com/MattClarky6/status/1478044630344212480
Apollos Doreen,@ApollosDoreen,2022-01-03T16:41:39.000Z,"Apollos Doreen
@ApollosDoreen
·
4 Jan 2022","In 1903, Asa Griggs Candler who bought Coca-Cola from John Pemberton, removed the cocaine from the coca leaves selling the extracted cocaine to pharmaceutical companies. He embarked on national marketing to build its brand. Later,they removed caffeine they had added to the recipe
Apollos Doreen
@ApollosDoreen
·
3 Jan 2022
John Stith Pemberton, the American pharmacist and Confederate States Army veteran who invented Coca-Cola.

He suffered from a sabre wound, got addicted to morphine that led him to experiment with various painkillers and toxins that led to the recipe adapted to make Coca-Cola.",© ©,,,,"['https://pbs.twimg.com/media/FIMRFZ1XMAQJYZy?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1545719575492296706/ZJt3xOAD_mini.jpg', 'https://pbs.twimg.com/media/FIMEkNlXoAkDE5e?format=jpg&name=120x120']",https://twitter.com/ApollosDoreen/status/1478043894591930378
butch nocum,@rasecmucon,2022-01-03T16:40:00.000Z,"butch nocum
@rasecmucon
·
4 Jan 2022",I'm selling coke coca cola canadian cotton bedshe... for ₱340. Get it on Shopee now! https://shopee.ph/cobrekama/4156593632… #ShopeePH,,,,,['https://pbs.twimg.com/media/FIMQti_UYAQlESc?format=jpg&name=small'],https://twitter.com/rasecmucon/status/1478043479125086211
,,2022-01-03T16:38:29.000Z,,,🧡 🥰,,,,[],https://twitter.com/utub0o/status/1478043097674268675
,,2022-01-03T16:37:03.000Z,,,,,,,[],https://twitter.com/lldjzprotector/status/1478042733885341697
,,2022-01-03T16:36:40.000Z,,,,,,,[],https://twitter.com/Mooonyy20/status/1478042637852721152
,,2022-01-03T16:36:31.000Z,,,,,,,['https://pbs.twimg.com/media/FIMP6R-XEAg6ada?format=jpg&name=small'],https://twitter.com/JUSTIN2BOLT/status/1478042600171098114
,,2022-01-03T16:36:15.000Z,,,,,,,[],https://twitter.com/queertangerine/status/1478042534056189957
,,2022-01-03T16:36:03.000Z,,,😂,,,,[],https://twitter.com/eddiespikaagaba/status/1478042485385572358
,,2022-01-03T16:33:03.000Z,,,,,,,[],https://twitter.com/ide_d/status/1478041729110585354
,,2022-01-03T16:32:31.000Z,,,,,,,[],https://twitter.com/IsabelleMany/status/1478041592829132800
,,2022-01-03T16:32:19.000Z,,,👽 💨 💎 🍸,,,,['https://pbs.twimg.com/profile_images/1612585103095484419/T6jcWWBW_mini.jpg'],https://twitter.com/tallyohhh/status/1478041543479021579
,,2022-01-03T16:28:42.000Z,,,🤔 👍,,,,[],https://twitter.com/FPadian/status/1478040633772285952
,,2022-01-03T16:28:39.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1276420192961048576/sHI-zC0Q_mini.jpg', 'https://pbs.twimg.com/media/FIKPStmUUAA3aUA?format=jpg&name=120x120']",https://twitter.com/chipskamath/status/1478040622900539393
,,2022-01-03T16:26:59.000Z,,,,,,,[],https://twitter.com/StockMKTNewz/status/1478040200353882115
,,2022-01-03T16:23:22.000Z,,,,,,,[],https://twitter.com/LeadAngels/status/1478039294010744835
,,2022-01-03T16:23:01.000Z,,,,,,,[],https://twitter.com/domycustomessay/status/1478039203879403522
,,2022-01-03T16:22:38.000Z,,,💙 🧡,,,,[],https://twitter.com/FRUT1851/status/1478039107280457731
,,2022-01-03T16:16:08.000Z,,,,,,,[],https://twitter.com/JruGordon37/status/1478037470411431940
,,2022-01-03T16:15:33.000Z,,,,,,,[],https://twitter.com/ATalkingLizard/status/1478037324281921547
,,2022-01-03T16:14:34.000Z,,1,,,,1,"['https://pbs.twimg.com/profile_images/1537054378871627776/43ZWZ0Md_mini.jpg', 'https://pbs.twimg.com/media/FILflXOUUAAjbxB?format=jpg&name=small', 'https://pbs.twimg.com/media/FILfrVbVcAA-hzM?format=png&name=360x360']",https://twitter.com/queertangerine/status/1478037077744918533
Climate Clock,@Climate__Clock,2022-01-03T16:13:03.000Z,"Climate Clock
@Climate__Clock
·
4 Jan 2022","Replying to 
@TrumanPagett
 and 
@LittleBirdSteph
Agreed, and let's make Coca-cola pay for the social cost of diabetes too, shall we.
1",,1,,,[],https://twitter.com/Climate__Clock/status/1478036696256204800
,,2022-01-03T16:06:29.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1478034984824983556/pu/img/4y_HNTG8Z33YnMPe.jpg'],https://twitter.com/cfbhall/status/1478035043562016778
,,2022-01-03T16:05:52.000Z,,,,,,,[],https://twitter.com/interesting_f/status/1478034887978647557
,,2022-01-03T16:05:46.000Z,,,,,,,[],https://twitter.com/Norrienon/status/1478034861583646725
,,2022-01-03T16:05:45.000Z,,,,,,,[],https://twitter.com/ManuelaPMulondo/status/1478034857620127745
,,2022-01-03T16:04:03.000Z,,,,,,,[],https://twitter.com/BowTiedRidge/status/1478034432221134851
,,2022-01-03T16:03:40.000Z,,,🍃 ☘ ✨,,,,[],https://twitter.com/Sla07656606/status/1478034334812622856
,,2022-01-03T16:02:44.000Z,,,,,,,[],https://twitter.com/warmzerobot/status/1478034101391466499
,,2022-01-03T16:02:18.000Z,,,💫 💫 😔,,,,[],https://twitter.com/BrendaNyenyezi/status/1478033989436907522
,,2022-01-03T15:59:49.000Z,,,,,,,[],https://twitter.com/dee_bakshi/status/1478033363378139136
,,2022-01-03T15:59:09.000Z,,,✍,,,,[],https://twitter.com/Rugged_Legacy/status/1478033197254512644
,,2022-01-03T15:58:44.000Z,,,💎 ✨,,,,['https://pbs.twimg.com/media/FIMHQ3CX0AEVlSL?format=jpg&name=small'],https://twitter.com/AbiRS93/status/1478033090912075781
Abi¹³ ⑰ SVT MEGA FAN,@AbiRS93,2022-01-03T15:57:18.000Z,"Abi¹³ ⑰ SVT MEGA FAN
@AbiRS93
·
3 Jan 2022","Replying to 
@kimnoodlegyu1
 and 
@pledis_17
@CocaCola
 this man is screaming the love for your Coke zero even on his song... just do the endorsement already!
1
1",💎 ✨,,1,1,['https://pbs.twimg.com/media/FIMG749XsAAw4V6?format=jpg&name=small'],https://twitter.com/AbiRS93/status/1478032730420097025
twix met svt 2022♡,@horanghaebinnie,2022-01-03T15:55:51.000Z,"twix met svt 2022♡
@horanghaebinnie
·
3 Jan 2022","I love being a carat. Half the fandom’s simping over coca cola, a third is simping over hoshi’s fangirling attitude, and the rest are just referencing random things and moments w the color red like toxic red flags or… the actual glasses that vernon wore",🤣 🤣 😭 😭,,,,[],https://twitter.com/horanghaebinnie/status/1478032365708480514
ChinasCanada,@ChinasCanada,2022-01-03T15:54:05.000Z,"ChinasCanada
@ChinasCanada
·
3 Jan 2022","A FULL BOYCOTT OF 
@CocaCola
 @CocaColaCo
 has been activated.
#BoycottBeijingOlympics 
@Beijing2022
GIF
ALT
Benedict Rogers 羅傑斯
@benedictrogers
·
3 Jan 2022
Thank you Lord Hayward for your efforts in support of #BoycottBeijing2022 

Tory peer to lead boycott of Coca-Cola over role in Beijing Winter Olympics https://theguardian.com/sport/2022/jan/02/tory-to-lead-boycott-of-coca-cola-over-role-in-beijing-winter-olympics…
2
4",,,2,4,"['https://pbs.twimg.com/tweet_video_thumb/FIMGMdOVQAEyTOQ.jpg', 'https://pbs.twimg.com/profile_images/1059142196081971200/XJQX-nfb_mini.jpg']",https://twitter.com/ChinasCanada/status/1478031920470519808
,,2022-01-03T15:53:11.000Z,,,,,,,[],https://twitter.com/SOAPYBOT/status/1478031694955307011
,,2022-01-03T15:53:06.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1359165352593272846/pu/img/m25xpZBehOLjY13E.jpg'],https://twitter.com/gyulaabi/status/1478031673828597765
,,2022-01-03T15:52:04.000Z,,,⭕,,,,[],https://twitter.com/really2sm3xy4u/status/1478031413119229959
,,2022-01-03T15:52:01.000Z,,,,,,,[],https://twitter.com/GoddessSynamon/status/1478031401333178373
,,2022-01-03T15:51:03.000Z,,,,,,,[],https://twitter.com/daltoki_/status/1478031157207912448
,,2022-01-03T15:49:07.000Z,,,,,,,[],https://twitter.com/johnk1964/status/1478030671494983681
,,2022-01-03T15:46:57.000Z,,,©,,,,['https://pbs.twimg.com/media/FIMEkNlXoAkDE5e?format=jpg&name=360x360'],https://twitter.com/ApollosDoreen/status/1478030128089374721
,,2022-01-03T15:45:46.000Z,,,,,,,[],https://twitter.com/queertangerine/status/1478029830880960519
,,2022-01-03T15:44:32.000Z,,,,,,,[],https://twitter.com/Tech_guru21/status/1478029517478318083
,,2022-01-03T15:43:45.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617527545519570945/LRoLWGWM?format=jpg&name=small'],https://twitter.com/HelenJe63185798/status/1478029322099347456
,,2022-01-03T15:42:44.000Z,,,💒,,,,[],https://twitter.com/localharlot/status/1478029065378480130
,,2022-01-03T15:42:14.000Z,,,🐀,,,,[],https://twitter.com/MyHaploidHeart/status/1478028941084528643
,,2022-01-03T15:41:50.000Z,,,,,,,[],https://twitter.com/shiftline/status/1478028838361726980
,,2022-01-03T15:41:24.000Z,,,🤣 👀,,,,"['https://pbs.twimg.com/profile_images/1413915344532611076/-syivFx8_mini.jpg', 'https://pbs.twimg.com/media/FIL9jyWWYAIy8ik?format=jpg&name=small']",https://twitter.com/WWMatters/status/1478028730245263361
,,2022-01-03T15:40:24.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1124716290617368576/H4azteZu_mini.jpg'],https://twitter.com/Lou05316597/status/1478028481086824450
,,2022-01-03T15:38:10.000Z,,,,,,,[],https://twitter.com/DavidCranmerUn1/status/1478027915799543808
Alexander West,@ALEXANDER19WEST,2022-01-03T15:37:42.000Z,"Alexander West
@ALEXANDER19WEST
·
3 Jan 2022","the morally righteous fat dude  holding his coca cola ""stahp ok?"" LOL
1",😂,,,1,[],https://twitter.com/ALEXANDER19WEST/status/1478027800388984833
Baron Andy Of Sealand,@IDiedInHell,2022-01-03T15:37:22.000Z,"Baron Andy Of Sealand
@IDiedInHell
·
3 Jan 2022","Replying to 
@Millyag11
Coca Cola will give you a faded positive result as will orange juice
1",,,,1,[],https://twitter.com/IDiedInHell/status/1478027716502896651
ıllıllı M͙R͙. R͙A͙T͙I͙N͙G͙S͙ ıllıllı,@realterronla,2022-01-03T15:37:12.000Z,"ıllıllı M͙R͙. R͙A͙T͙I͙N͙G͙S͙ ıllıllı
@realterronla
·
3 Jan 2022","Good morning Twitter. 2day is going 2 be a gr8 day! I drank a Coca-Cola with Caramel Coffee drink this morning and it has me all jacked up! That's a lot of caffeine. In prison I hear, that drink is called a Rack.",⭐ 🌟 🌟 ⭐,,,,['https://pbs.twimg.com/media/FIMCMBnUUAEAJTS?format=jpg&name=small'],https://twitter.com/realterronla/status/1478027672211050499
Eric Lipponen,@EricLipponen,2022-01-03T15:36:32.000Z,"Eric Lipponen
@EricLipponen
·
3 Jan 2022","@CocaCola
 3 cans in our last 24 pack of Coke Zero Sugar were only half full and sealed that way… feel cheated…
1",,1,,,[],https://twitter.com/EricLipponen/status/1478027504476639239
,,2022-01-03T15:36:22.000Z,,,,,,,[],https://twitter.com/titcoinmogul/status/1478027465427537920
,,2022-01-03T15:35:32.000Z,,,🔥,,,,[],https://twitter.com/fatherkiz/status/1478027253539876870
